Time PWM Left Right
9967.00 48 -1961 -1912
 
9995.00 49 -1950 -1901
 
10021.00 50 -1939 -1890
 
10049.00 51 -1928 -1878
 
10078.00 52 -1916 -1866
 
10105.00 53 -1904 -1854
 
10134.00 54 -1892 -1842
 
10162.00 55 -1879 -1830
 
10190.00 56 -1866 -1817
 
10218.00 57 -1854 -1804
 
10246.00 58 -1841 -1791
 
10274.00 59 -1827 -1777
 
10302.00 60 -1813 -1764
 
10331.00 61 -1799 -1750
 
10358.00 62 -1785 -1736
 
10386.00 63 -1771 -1722
 
10415.00 64 -1757 -1708
 
10442.00 65 -1742 -1693
 
10471.00 66 -1728 -1678
 
10499.00 67 -1713 -1663
 
10527.00 68 -1698 -1648
 
10555.00 69 -1682 -1633
 
10583.00 70 -1667 -1618
 
10611.00 71 -1651 -1602
 
10639.00 72 -1635 -1587
 
10668.00 73 -1619 -1571
 
10695.00 74 -1603 -1555
 
10724.00 75 -1587 -1540
 
10752.00 76 -1570 -1523
 
10779.00 77 -1554 -1507
 
10808.00 78 -1537 -1491
 
10835.00 79 -1520 -1475
 
10864.00 80 -1503 -1458
 
10892.00 81 -1486 -1441
 
10919.00 82 -1469 -1424
 
10948.00 83 -1451 -1407
 
10976.00 84 -1434 -1390
 
11004.00 85 -1416 -1373
 
11032.00 86 -1398 -1356
 
11061.00 87 -1380 -1338
 
11088.00 88 -1362 -1320
 
11116.00 89 -1344 -1302
 
11145.00 90 -1326 -1284
 
11172.00 91 -1307 -1266
 
11201.00 92 -1288 -1247
 
11229.00 93 -1270 -1229
 
11257.00 94 -1251 -1210
 
11285.00 95 -1232 -1191
 
11313.00 96 -1213 -1172
 
11341.00 97 -1193 -1153
 
11369.00 98 -1174 -1134
 
11398.00 99 -1155 -1116
 
11425.00 100 -1135 -1096
 
11455.00 99 -1116 -1077
 
11483.00 98 -1096 -1058
 
11510.00 97 -1077 -1039
 
11539.00 96 -1057 -1019
 
11567.00 95 -1038 -1000
 
11595.00 94 -1018 -981
 
11622.00 93 -1000 -963
 
11649.00 92 -981 -946
 
11675.00 91 -964 -929
 
11701.00 90 -946 -911
 
11727.00 89 -928 -894
 
11753.00 88 -911 -877
 
11779.00 87 -893 -860
 
11805.00 86 -876 -843
 
11831.00 85 -858 -826
 
11857.00 84 -841 -809
 
11883.00 83 -824 -792
 
11909.00 82 -807 -775
 
11935.00 81 -789 -758
 
11961.00 80 -773 -741
 
11987.00 79 -756 -724
 
12013.00 78 -739 -708
 
12039.00 77 -722 -691
 
12065.00 76 -705 -675
 
12091.00 75 -689 -658
 
12116.00 74 -672 -642
 
12143.00 73 -656 -626
 
12169.00 72 -640 -610
 
12195.00 71 -624 -594
 
12221.00 70 -608 -578
 
12247.00 69 -592 -563
 
12273.00 68 -576 -547
 
12299.00 67 -561 -532
 
12325.00 66 -546 -517
 
12351.00 65 -530 -502
 
12377.00 64 -515 -487
 
12403.00 63 -500 -472
 
12429.00 62 -485 -458
 
12455.00 61 -470 -443
 
12481.00 60 -456 -429
 
12507.00 59 -441 -415
 
12533.00 58 -427 -401
 
12559.00 57 -413 -388
 
12585.00 56 -399 -374
 
12611.00 55 -386 -361
 
12637.00 54 -372 -347
 
12663.00 53 -359 -334
 
12689.00 52 -346 -322
 
12715.00 51 -333 -309
 
12741.00 50 -320 -297
 
12767.00 49 -308 -284
 
12793.00 48 -295 -272
 
12819.00 47 -283 -260
 
12845.00 46 -271 -248
 
12871.00 45 -259 -237
 
12897.00 44 -247 -225
 
12923.00 43 -235 -214
 
12949.00 42 -224 -202
 
12975.00 41 -213 -191
 
13001.00 40 -202 -180
 
13027.00 39 -191 -169
 
13053.00 38 -180 -158
 
13079.00 37 -170 -148
 
13105.00 36 -160 -138
 
13131.00 35 -150 -128
 
13157.00 34 -140 -119
 
13182.00 33 -131 -109
 
13209.00 32 -121 -100
 
13235.00 31 -113 -91
 
13260.00 30 -104 -83
 
13285.00 29 -96 -76
 
13308.00 28 -89 -68
 
13333.00 27 -82 -61
 
13357.00 26 -75 -55
 
13380.00 25 -68 -48
 
13405.00 24 -62 -42
 
13428.00 23 -56 -36
 
13453.00 22 -50 -30
 
13476.00 21 -44 -25
 
13500.00 20 -39 -20
 
13524.00 19 -34 -15
 
13548.00 18 -30 -11
 
13572.00 17 -25 -7
 
13595.00 16 -22 -3
 
13618.00 15 -18 0
 
13639.00 14 -15 3
 
13662.00 13 -13 6
 
13683.00 12 -10 8
 
13705.00 11 -8 10
 
13727.00 10 -7 12
 
13749.00 9 -5 13
 
13769.00 8 -4 14
 
13791.00 7 -4 15
 
13811.00 6 -3 15
 
13832.00 5 -3 16
 
13853.00 4 -3 16
 
13874.00 3 -3 17
 
13894.00 2 -3 17
 
13915.00 1 -3 17
 
13936.00 0 -3 17
 
13957.00 -1 -3 17
 
13978.00 -2 -3 17
 
14001.00 -3 -3 17
 
14022.00 -4 -3 17
 
14044.00 -5 -3 17
 
14066.00 -6 -3 17
 
14088.00 -7 -3 17
 
14109.00 -8 -3 17
 
14132.00 -9 -3 17
 
14153.00 -10 -3 17
 
14176.00 -11 -3 17
 
14199.00 -12 -3 17
 
14222.00 -13 -3 17
 
14244.00 -14 -3 17
 
14268.00 -15 -3 17
 
14290.00 -16 -3 17
 
14313.00 -17 -3 17
 
14337.00 -18 -3 17
 
14359.00 -19 -3 17
 
14383.00 -20 -3 17
 
14405.00 -21 -4 17
 
14428.00 -22 -4 17
 
14451.00 -23 -5 17
 
14474.00 -24 -7 17
 
14496.00 -25 -9 16
 
14520.00 -26 -10 14
 
14543.00 -27 -12 11
 
14567.00 -28 -15 7
 
14590.00 -29 -18 3
 
14613.00 -30 -21 -1
 
14637.00 -31 -25 -5
 
14661.00 -32 -29 -10
 
14686.00 -33 -34 -15
 
14710.00 -34 -40 -20
 
14736.00 -35 -45 -26
 
14760.00 -36 -52 -32
 
14786.00 -37 -58 -39
